Name,VRAM start
ovl_En_Bal,80A64D00
ovl_En_Ginko_Man,80A67990
ovl_En_Warp_Uzu,80A69670
ovl_Obj_Driftice,80A69A60
ovl_En_Look_Nuts,80A6ADA0
ovl_En_Mushi2,80A6BC80
ovl_En_Fall,80A6F3A0
ovl_En_Mm3,80A724E0
ovl_Bg_Crace_Movebg,80A73AA0
ovl_En_Dno,80A74580
ovl_En_Pr2,80A77360
ovl_En_Prz,80A79280
ovl_En_Jso2,80A7A880
ovl_Obj_Etcetera,80A7F1E0
ovl_En_Egol,80A7FF00
ovl_Obj_Mine,80A847C0
ovl_Obj_Purify,80A882C0
ovl_En_Tru,80A88C10
ovl_En_Trt,80A8ED50
ovl_En_Test5,80A938A0
ovl_En_Test6,80A93C20
ovl_En_Az,80A98030
ovl_En_Estone,80A9D380
ovl_Bg_Hakugin_Post,80A9E1B0
ovl_Dm_Opstage,80AA2E30
ovl_Dm_Stk,80AA3290
ovl_Dm_Char00,80AA8A60
ovl_Dm_Char01,80AAB6C0
ovl_Dm_Char02,80AAE310
ovl_Dm_Char03,80AAE980
ovl_Dm_Char04,80AAF120
ovl_Dm_Char05,80AAFA80
ovl_Dm_Char06,80AB1B60
ovl_Dm_Char07,80AB1EA0
ovl_Dm_Char08,80AB2530
ovl_Dm_Char09,80AB5280
ovl_Obj_Tokeidai,80AB5C00
ovl_En_Mnk,80AB8180
ovl_En_Egblock,80ABDC00
ovl_En_Guard_Nuts,80ABE540
ovl_Bg_Hakugin_Bombwall,80ABF420
ovl_Obj_Tokei_Tobira,80AC0610
ovl_Bg_Hakugin_Elvpole,80AC0C70
ovl_En_Ma4,80AC10E0
ovl_En_Twig,80AC3C70
ovl_En_Po_Fusen,80AC46D0
ovl_En_Door_Etc,80AC5330
ovl_En_Bigokuta,80AC5B50
ovl_Bg_Icefloe,80AC7D50
ovl_fbdemo_triforce,80AC84D0
ovl_fbdemo_wipe1,80AC8C30
ovl_fbdemo_wipe3,80AC9BC0
ovl_fbdemo_wipe4,80ACB8B0
ovl_fbdemo_wipe5,80ACBB70
ovl_Effect_Ss_Sbn,80ACBFD0
ovl_Obj_Ocarinalift,80ACC940
ovl_En_Time_Tag,80ACD320
ovl_Bg_Open_Shutter,80ACDF90
ovl_Bg_Open_Spot,80ACE660
ovl_Bg_Fu_Kaiten,80ACE880
ovl_Obj_Aqua,80ACEB20
ovl_En_Elforg,80ACF8E0
ovl_En_Elfbub,80AD1150
ovl_En_Fu_Mato,80AD17B0
ovl_En_Fu_Kago,80AD2C00
ovl_En_Osn,80AD3CB0
ovl_Bg_Ctower_Gear,80AD5FF0
ovl_En_Trt2,80AD6800
ovl_Obj_Tokei_Step,80AD8FA0
ovl_Bg_Lotus,80AD9B50
ovl_En_Kame,80ADA1C0
ovl_Obj_Takaraya_Wall,80ADC630
ovl_Bg_Fu_Mizu,80ADDEE0
ovl_En_Sellnuts,80ADE1C0
ovl_Bg_Dkjail_Ivy,80AE1610
ovl_Obj_Visiblock,80AE1E50
ovl_En_Takaraya,80AE1F70
ovl_En_Tsn,80AE3080
ovl_En_Ds2n,80AE4A60
ovl_En_Fsn,80AE4F80
ovl_En_Shn,80AE9540
ovl_En_Stop_heishi,80AEA7B0
ovl_Obj_Bigicicle,80AEBF80
ovl_En_Lift_Nuts,80AECE30
ovl_En_Tk,80AEF870
ovl_Bg_Market_Step,80AF3470
ovl_Obj_Lupygamelift,80AF3580
ovl_En_Test7,80AF3C30
ovl_Obj_Lightblock,80AF6D20
ovl_Mir_Ray2,80AF7380
ovl_En_Wdhand,80AF7800
ovl_En_Gamelupy,80AF9B70
ovl_Bg_Danpei_Movebg,80AFA1F0
ovl_En_Snowwd,80AFAA50
ovl_En_Pm,80AFAF50
ovl_En_Gakufu,80AFFDB0
ovl_Elf_Msg4,80B007D0
ovl_Elf_Msg5,80B00DE0
ovl_En_Col_Man,80B01090
ovl_En_Talk_Gibud,80B01CF0
ovl_En_Giant,80B04DA0
ovl_Obj_Snowball,80B060E0
ovl_Boss_Hakugin,80B086A0
ovl_En_Gb2,80B12980
ovl_En_Onpuman,80B15200
ovl_Bg_Tobira01,80B157D0
ovl_En_Tag_Obj,80B15C10
ovl_Obj_Dhouse,80B15D20
ovl_Obj_Hakaisi,80B17520
ovl_Bg_Hakugin_Switch,80B18B30
ovl_En_Snowman,80B19EA0
ovl_TG_Sw,80B1D300
ovl_En_Po_Sisters,80B1D770
ovl_En_Pp,80B21270
ovl_En_Hakurock,80B24EC0
ovl_En_Hanabi,80B25FC0
ovl_Obj_Dowsing,80B27110
ovl_Obj_Wind,80B27290
ovl_En_Racedog,80B279F0
ovl_En_Kendo_Js,80B296B0
ovl_Bg_Botihasira,80B2B460
ovl_En_Fish2,80B2B750
ovl_En_Pst,80B2ECB0
ovl_En_Poh,80B2FB70
ovl_Obj_Spidertent,80B32F90
ovl_En_Zoraegg,80B34A10
ovl_En_Kbt,80B371B0
ovl_En_Gg,80B38410
ovl_En_Maruta,80B3A550
ovl_Obj_Snowball2,80B3C2F0
ovl_En_Gg2,80B3E120
ovl_Obj_Ghaka,80B3F730
ovl_En_Dnp,80B3FEF0
ovl_En_Dai,80B414C0
ovl_Bg_Goron_Oyu,80B43550
ovl_En_Kgy,80B43CD0
ovl_En_Invadepoh,80B46EA0
ovl_En_Gk,80B53970
ovl_En_An,80B56D60
ovl_En_Bee,80B5DC40
ovl_En_Ot,80B5E800
ovl_En_Dragon,80B61DB0
ovl_Obj_Dora,80B63FB0
ovl_En_Bigpo,80B64AC0
ovl_Obj_Kendo_Kanban,80B689A0
ovl_Obj_Hariko,80B69F00
ovl_En_Sth,80B6A210
ovl_Bg_Sinkai_Kabe,80B70B40
ovl_Bg_Haka_Curtain,80B710C0
ovl_Bg_Kin2_Bombwall,80B71500
ovl_Bg_Kin2_Fence,80B71CE0
ovl_Bg_Kin2_Picture,80B72460
ovl_Bg_Kin2_Shelf,80B72FF0
ovl_En_Rail_Skb,80B73D80
ovl_En_Jg,80B76F40
ovl_En_Tru_Mt,80B794E0
ovl_Obj_Um,80B7AC20
ovl_En_Neo_Reeba,80B7FD10
ovl_Bg_Mbar_Chair,80B81DB0
ovl_Bg_Ikana_Block,80B81EE0
ovl_Bg_Ikana_Mirror,80B82BB0
ovl_Bg_Ikana_Rotaryroom,80B83760
ovl_Bg_Dblue_Balance,80B85830
ovl_Bg_Dblue_Waterfall,80B87000
ovl_En_Kaizoku,80B88910
ovl_En_Ge2,80B8E650
ovl_En_Ma_Yts,80B903B0
ovl_En_Ma_Yto,80B918A0
ovl_Obj_Tokei_Turret,80B95040
ovl_Bg_Dblue_Elevator,80B952A0
ovl_Obj_Warpstone,80B95E90
ovl_En_Zog,80B96610
ovl_Obj_Rotlift,80B98FE0
ovl_Obj_Jg_Gakki,80B993A0
ovl_Bg_Inibs_Movebg,80B995D0
ovl_En_Zot,80B99790
ovl_Obj_Tree,80B9D270
ovl_Obj_Y2lift,80B9D810
ovl_Obj_Y2shutter,80B9DB40
ovl_Obj_Boat,80B9E110
ovl_Obj_Taru,80B9E8A0
ovl_Obj_Hunsui,80B9F610
ovl_En_Jc_Mato,80BA10A0
ovl_Mir_Ray3,80BA1480
ovl_En_Zob,80BA2730
ovl_Elf_Msg6,80BA4760
ovl_Obj_Nozoki,80BA55E0
ovl_En_Toto,80BA69E0
ovl_En_Railgibud,80BA8700
ovl_En_Baba,80BABB00
ovl_En_Suttari,80BAD9B0
ovl_En_Zod,80BB2250
ovl_En_Kujiya,80BB3BC0
ovl_En_Geg,80BB49B0
ovl_Obj_Kinoko,80BB79E0
ovl_Obj_Yasi,80BB7DA0
ovl_En_Tanron1,80BB8070
ovl_En_Tanron2,80BB9A40
ovl_En_Tanron3,80BBB810
ovl_Obj_Chan,80BBCB50
ovl_En_Zos,80BBDF10
ovl_En_S_Goro,80BBFCF0
ovl_En_Nb,80BC2F70
ovl_En_Ja,80BC4AC0
ovl_Bg_F40_Block,80BC6B40
ovl_Bg_F40_Switch,80BC7970
ovl_En_Po_Composer,80BC7E10
ovl_En_Guruguru,80BC9AD0
ovl_Oceff_Wipe5,80BCA9B0
ovl_En_Stone_heishi,80BCC150
ovl_Oceff_Wipe6,80BCD440
ovl_En_Scopenuts,80BCDA90
ovl_En_Scopecrow,80BCFE90
ovl_Oceff_Wipe7,80BD0B40
ovl_Eff_Kamejima_Wave,80BD19B0
ovl_En_Hg,80BD2060
ovl_En_Hgo,80BD3130
ovl_En_Zov,80BD4060
ovl_En_Ah,80BD58B0
ovl_Obj_Hgdoor,80BD6F10
ovl_Bg_Ikana_Bombwall,80BD75A0
ovl_Bg_Ikana_Ray,80BD8220
ovl_Bg_Ikana_Shutter,80BD84F0
ovl_Bg_Haka_Bombwall,80BD8C60
ovl_Bg_Haka_Tomb,80BD93C0
ovl_En_Sc_Ruppe,80BD9750
ovl_Bg_Iknv_Doukutu,80BD9D50
ovl_Bg_Iknv_Obj,80BDA8F0
ovl_En_Pamera,80BDB0F0
ovl_Obj_HsStump,80BDD870
ovl_En_Hidden_Nuts,80BDDE90
ovl_En_Zow,80BDF130
ovl_En_Talk,80BE0EA0
ovl_En_Al,80BE1060
ovl_En_Tab,80BE33A0
ovl_En_Nimotsu,80BE4B40
ovl_En_Hit_Tag,80BE4EF0
ovl_En_Ruppecrow,80BE5120
ovl_En_Tanron4,80BE6A40
ovl_En_Tanron5,80BE77F0
ovl_En_Tanron6,80BE8F20
ovl_En_Daiku2,80BE90B0
ovl_En_Muto,80BEAA60
ovl_En_Baisen,80BEB480
ovl_En_Heishi,80BEBEB0
ovl_En_Demo_heishi,80BEC4E0
ovl_En_Dt,80BECB20
ovl_En_Cha,80BEE520
ovl_Obj_Dinner,80BEE940
ovl_Eff_Lastday,80BEEAC0
ovl_Bg_Ikana_Dharma,80BEF240
ovl_En_Akindonuts,80BEFBE0
ovl_Eff_Stk,80BF3C00
ovl_En_Ig,80BF3FC0
ovl_En_Rg,80BF6790
ovl_En_Osk,80BF8A90
ovl_En_Sth2,80BFA350
ovl_En_Yb,80BFCF70
ovl_En_Rz,80BFE2F0
ovl_En_Scopecoin,80BFFE10
ovl_En_Bjt,80C00150
ovl_En_Bomjima,80C00FE0
ovl_En_Bomjimb,80C03D10
ovl_En_Bombers,80C063C0
ovl_En_Bombers2,80C077C0
ovl_En_Bombal,80C08900
ovl_Obj_Moon_Stone,80C093A0
ovl_Obj_Mu_Pict,80C09930
ovl_Bg_Ikninside,80C09FA0
ovl_Eff_Zoraband,80C0A5D0
ovl_Obj_Kepn_Koya,80C0A9B0
ovl_Obj_Usiyane,80C0AB10
ovl_En_Nnh,80C0B600
ovl_Obj_Kzsaku,80C0B920
ovl_Obj_Milk_Bin,80C0BCE0
ovl_En_Kitan,80C0BF70
ovl_Bg_Astr_Bombwall,80C0CD70
ovl_Bg_Iknin_Susceil,80C0D5E0
ovl_En_Bsb,80C0E130
ovl_En_Recepgirl,80C12E50
ovl_En_Thiefbird,80C135F0
ovl_En_Jgame_Tsn,80C167B0
ovl_Obj_Jgame_Light,80C18170
ovl_Obj_Yado,80C19060
ovl_Demo_Syoten,80C19300
ovl_Demo_Moonend,80C1A890
ovl_Bg_Lbfshot,80C1AFA0
ovl_Bg_Last_Bwall,80C1B0C0
ovl_En_And,80C1BA10
ovl_En_Invadepoh_Demo,80C1C120
ovl_Obj_Danpeilift,80C1DC40
ovl_En_Fall2,80C1E4C0
ovl_Dm_Al,80C1EC10
ovl_Dm_An,80C1F290
ovl_Dm_Ah,80C20290
ovl_Dm_Nb,80C20D50
ovl_En_Drs,80C21110
ovl_En_Ending_Hero,80C21510
ovl_Dm_Bal,80C21860
ovl_En_Paper,80C22250
ovl_En_Hint_Skb,80C22B70
ovl_Dm_Tag,80C251B0
ovl_En_Bh,80C25BA0
ovl_En_Ending_Hero2,80C26090
ovl_En_Ending_Hero3,80C262C0
ovl_En_Ending_Hero4,80C264F0
ovl_En_Ending_Hero5,80C26720
ovl_En_Ending_Hero6,80C26AF0
ovl_Dm_Gm,80C271C0
ovl_Obj_Swprize,80C281C0
ovl_En_Invisible_Ruppe,80C28700
ovl_Obj_Ending,80C28A20
ovl_En_Rsn,80C28BA0
gameplay_keep,
gameplay_field_keep,
gameplay_dangeon_keep,
gameplay_object_exchange_static,
object_link_boy,
object_link_child,
object_link_goron,
object_link_zora,
object_link_nuts,
object_mask_ki_tan,
object_mask_rabit,
object_mask_skj,
object_mask_truth,
object_mask_gibudo,
object_mask_json,
object_mask_kerfay,
object_mask_bigelf,
object_mask_kyojin,
object_mask_romerny,
object_mask_posthat,
object_mask_zacho,
object_mask_stone,
object_mask_bree,
object_mask_gero,
object_mask_yofukasi,
object_mask_meoto,
object_mask_dancer,
object_mask_bakuretu,
object_mask_bu_san,
object_mask_goron,
object_mask_zora,
object_mask_nuts,
object_mask_boy,
object_box,
object_okuta,
object_wallmaster,
object_dy_obj,
object_firefly,
object_dodongo,
object_niw,
object_tite,
object_ph,
object_dinofos,
object_zl1,
object_bubble,
object_test3,
object_famos,
object_st,
object_thiefbird,
object_bombf,
object_am,
object_dekubaba,
object_warp1,
object_b_heart,
object_dekunuts,
object_bb,
object_death,
object_hata,
object_wood02,
object_trap,
object_vm,
object_efc_star_field,
object_rd,
object_yukimura_obj,
object_heavy_object,
object_horse_link_child,
object_syokudai,
object_efc_tw,
object_gi_key,
object_mir_ray,
object_ctower_rot,
object_bdoor,
object_sb,
object_gi_melody,
object_gi_heart,
object_gi_compass,
object_gi_bosskey,
object_gi_nuts,
object_gi_hearts,
object_gi_arrowcase,
object_gi_bombpouch,
object_in,
object_os_anime,
object_gi_bottle,
object_gi_stick,
object_gi_map,
object_oF1d_map,
object_ru2,
object_gi_magicpot,
object_gi_bomb_1,
object_ma2,
object_gi_purse,
object_rr,
object_gi_arrow,
object_gi_bomb_2,
object_gi_shield_2,
object_gi_hookshot,
object_gi_ocarina,
object_gi_milk,
object_ma1,
object_ny,
object_fr,
object_gi_bow,
object_gi_glasses,
object_gi_liquid,
object_ani,
object_gi_shield_3,
object_gi_bean,
object_gi_fish,
object_gi_longsword,
object_zo,
object_umajump,
object_mastergolon,
object_masterzoora,
object_aob,
object_ik,
object_ahg,
object_cne,
object_bji,
object_bba,
object_an1,
object_boj,
object_fz,
object_bob,
object_ge1,
object_yabusame_point,
object_d_hsblock,
object_d_lift,
object_mamenoki,
object_goroiwa,
object_toryo,
object_daiku,
object_nwc,
object_gm,
object_ms,
object_hs,
object_lightswitch,
object_kusa,
object_tsubo,
object_kanban,
object_owl,
object_mk,
object_fu,
object_gi_ki_tan_mask,
object_gi_mask18,
object_gi_rabit_mask,
object_gi_truth_mask,
object_stream,
object_mm,
object_js,
object_cs,
object_gi_soldout,
object_mag,
object_gi_golonmask,
object_gi_zoramask,
object_ka,
object_zg,
object_gi_m_arrow,
object_ds2,
object_fish,
object_gi_sutaru,
object_ssh,
object_bigslime,
object_bg,
object_bombiwa,
object_hintnuts,
object_rs,
object_gla,
object_geldb,
object_dog,
object_kibako2,
object_dns,
object_dnk,
object_gi_insect,
object_gi_ghost,
object_gi_soul,
object_f40_obj,
object_gi_rupy,
object_po_composer,
object_mu,
object_wf,
object_skb,
object_gs,
object_ps,
object_omoya_obj,
object_crow,
object_cow,
object_gi_sword_1,
object_zl4,
object_grasshopper,
object_boyo,
object_fwall,
object_jso,
object_knight,
object_icicle,
object_spdweb,
object_boss01,
object_boss02,
object_boss03,
object_boss04,
object_boss05,
object_boss07,
object_raf,
object_funen,
object_raillift,
object_numa_obj,
object_flowerpot,
object_spinyroll,
object_ice_block,
object_keikoku_demo,
object_slime,
object_pr,
object_f52_obj,
object_f53_obj,
object_kibako,
object_sek,
object_gmo,
object_bat,
object_sekihil,
object_sekihig,
object_sekihin,
object_sekihiz,
object_wiz,
object_ladder,
object_mkk,
object_keikoku_obj,
object_sichitai_obj,
object_dekucity_ana_obj,
object_rat,
object_water_effect,
object_dblue_object,
object_bal,
object_warp_uzu,
object_driftice,
object_fall,
object_hanareyama_obj,
object_crace_object,
object_dnq,
object_obj_tokeidai,
object_eg,
object_tru,
object_trt,
object_hakugin_obj,
object_horse_game_check,
object_stk,
object_mnk,
